POA_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
POA5495,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,5,6,0,18,3,5,0,0,0,5,3,0,0,7,3,5,5,5,0,0,12,0,3,28,14,0,14,4,4,0,10,3,0,43,10,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,6,28,4,4,7,29,14,5,126,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,12,0,3,0,6,0,0,0,5,0,10,4,6,0,4,0,0,0,6,0,15,4,5,0,8,5,0,0,0,0,27,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,23,13,3,0,7,3,87
POA5501,0,5,39,0,3,23,3,48,0,126,9,11,69,9,7,12,13,34,9,169,45,24,165,20,8,10,72,64,16,423,83,17,105,16,13,13,82,58,14,397,74,30,138,16,25,15,102,71,12,494,74,22,93,12,15,13,128,63,8,427,27,5,18,0,4,0,22,6,0,96,6,0,4,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,316,115,632,76,82,97,420,353,68,2156,0,3,7,21,6,61,3,14,5,120,7,8,16,36,31,31,0,17,0,145,34,79,28,68,89,39,4,27,5,369,56,56,30,48,103,34,12,41,0,381,63,63,27,99,119,30,12,40,6,458,25,40,16,65,78,31,7,44,5,315,11,7,0,4,13,0,0,11,0,63,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,209,261,129,342,442,220,45,196,23,1865
POA5502,0,0,11,0,0,0,0,8,0,21,0,5,11,0,0,0,0,13,0,38,13,3,17,0,3,0,16,37,0,90,16,3,18,3,3,0,16,26,6,84,29,3,14,0,0,3,17,18,6,87,18,3,12,4,0,6,23,21,0,88,19,5,0,0,0,8,0,0,0,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,106,22,85,9,8,14,74,119,12,449,0,0,0,7,0,3,0,9,0,18,0,8,3,6,0,3,6,8,0,40,10,14,0,9,11,9,0,19,3,76,4,18,3,15,12,3,6,16,0,76,8,11,9,16,18,9,3,5,0,77,11,18,3,12,17,9,6,13,0,81,8,3,3,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,62,26,73,60,42,13,65,5,395
POA5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,5,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,5,4,5,0,3,0,22
POA5520,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,8,6,0,5,0,0,0,5,3,0,16,6,0,3,0,0,0,7,6,0,16,9,0,0,0,0,0,6,3,0,23,7,0,3,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,0,10,3,0,0,17,19,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,16,0,3,0,0,3,3,0,4,0,15,3,0,6,0,0,0,0,0,4,13,5,0,0,14,4,6,0,8,0,32,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,14,7,10,0,17,0,87
POA5521,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,3,4,7,0,36,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,4,0,9,0,0,3,26
POA5522,0,0,0,0,0,0,0,8,0,5,0,0,3,0,0,0,3,3,0,18,5,0,10,3,0,0,4,7,0,33,8,0,9,0,4,0,3,0,0,30,7,8,11,0,0,0,9,6,0,48,28,5,14,3,3,0,15,19,0,79,14,5,5,0,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,20,50,12,3,5,32,46,0,245,0,0,0,0,0,4,0,7,0,11,0,3,0,4,4,4,0,0,0,16,5,8,7,6,0,0,0,0,0,31,6,10,0,6,0,3,0,5,0,35,3,7,5,16,17,3,0,4,0,59,16,17,4,15,11,3,3,8,0,72,3,0,3,6,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,55,10,53,38,22,3,28,0,245
POA5523,0,0,4,0,0,7,3,12,0,26,3,0,12,0,0,3,0,3,0,31,13,9,36,3,0,0,10,13,0,80,16,17,10,3,3,5,12,14,0,78,26,3,14,0,5,0,3,7,8,66,43,8,12,5,3,3,17,10,0,99,15,5,5,0,3,0,4,4,0,40,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,117,44,98,13,12,19,45,58,9,423,0,0,0,0,0,11,4,10,0,26,0,0,0,0,4,3,0,0,0,16,4,15,3,9,10,5,0,8,0,58,5,34,3,14,10,5,0,3,0,74,22,12,4,14,21,7,0,0,0,83,19,23,0,20,20,5,0,13,0,98,12,5,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,60,103,10,61,70,37,6,38,0,391
POA5540,3,0,54,7,4,42,14,69,3,201,16,14,113,26,13,25,42,60,3,308,43,67,183,51,28,35,124,92,7,620,72,54,121,39,20,24,109,68,19,517,84,65,134,38,32,32,177,73,22,654,80,55,119,43,29,22,157,64,27,583,23,20,22,8,7,12,33,11,9,132,5,0,3,0,0,0,3,0,7,14,0,0,0,0,0,0,0,0,0,0,313,277,744,202,134,187,654,436,77,3026,6,0,3,55,7,138,3,30,6,244,15,73,21,94,31,43,8,33,6,314,35,160,17,155,76,67,7,35,6,557,46,111,31,116,105,54,6,57,5,529,63,113,32,162,130,85,3,81,10,686,50,88,17,154,104,61,8,72,8,564,11,20,0,19,16,5,4,13,0,96,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,230,565,128,755,478,451,35,324,39,3008
POA5550,0,0,0,0,0,0,0,3,0,5,6,0,3,0,0,0,3,8,0,18,11,0,6,3,0,0,4,21,0,43,19,0,3,0,0,0,4,13,0,46,17,0,9,4,5,5,11,8,5,56,17,0,7,3,0,0,9,12,0,49,4,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,6,31,13,7,8,30,77,8,246,0,0,0,0,0,5,0,9,0,15,0,0,0,0,0,5,0,4,0,16,5,0,4,0,0,3,3,14,0,33,13,4,0,8,5,0,0,9,0,37,4,0,3,6,12,6,0,12,0,44,14,0,0,0,4,3,0,9,0,36,8,0,0,0,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,9,15,24,31,6,51,4,181
POA5552,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,7,5,0,6,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,4,0,19,15,0,0,0,0,0,0,0,0,19,4,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,4,0,0,4,11,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,4,4,5,0,0,0,12,4,0,0,4,6,0,0,0,0,17,3,0,0,3,4,0,0,0,0,19,3,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,10,13,7,3,9,3,72
POA5554,5,0,16,3,0,31,3,27,0,92,5,6,28,8,0,5,17,17,0,84,25,12,62,12,5,13,41,41,7,218,35,30,47,18,7,14,27,34,0,219,54,23,45,10,7,17,35,31,0,215,33,20,47,9,14,23,29,26,3,209,22,6,11,5,7,0,16,5,0,72,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,5,180,93,258,57,39,111,162,180,23,1111,0,0,0,24,5,36,0,16,0,88,5,8,3,35,12,15,0,0,0,82,8,61,14,40,29,28,8,16,0,203,13,54,21,55,32,28,5,16,4,223,20,48,11,62,61,34,3,23,0,260,19,31,5,60,38,18,0,21,0,195,14,4,3,21,10,0,0,6,0,59,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,87,203,60,297,185,157,13,104,16,1123
POA5555,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,3,7,0,20,8,0,0,0,0,0,5,0,0,17,12,0,0,0,0,0,0,4,0,14,19,0,7,0,5,0,4,0,3,33,6,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,12,0,3,0,13,17,3,113,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,6,3,0,0,0,0,13,3,4,0,0,0,0,0,0,0,12,0,10,0,9,9,0,0,0,0,27,0,5,0,5,3,4,0,4,0,21,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,19,15,4,0,5,3,89
POA5556,0,0,6,4,0,9,3,17,0,38,9,3,22,4,0,6,5,17,0,56,12,16,18,6,6,0,14,13,0,89,20,11,30,8,3,5,26,28,9,136,23,11,38,15,4,6,22,19,4,151,25,19,39,8,12,14,34,32,9,188,20,8,16,0,4,4,7,3,6,61,4,0,3,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,111,63,176,41,25,50,110,120,31,724,0,0,0,8,0,13,0,5,0,37,0,11,3,15,7,4,0,11,0,46,12,23,3,20,9,18,0,11,0,101,13,32,9,36,37,13,4,5,3,138,18,26,7,39,30,9,4,23,0,164,12,30,11,47,44,9,0,23,0,179,6,6,0,10,12,0,0,8,0,44,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,69,127,36,174,140,73,4,82,11,718
POA5558,0,0,18,6,0,9,0,20,0,57,6,4,21,0,0,10,0,10,0,57,19,17,52,6,0,6,16,19,0,148,26,15,40,3,0,3,16,21,0,117,26,17,43,13,10,16,20,26,4,174,43,18,43,11,10,17,37,28,9,206,28,10,11,3,0,0,14,15,0,72,10,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,152,78,226,41,26,61,107,134,16,839,0,0,4,17,0,6,0,0,0,38,0,11,3,17,14,6,0,6,0,56,8,40,15,29,12,9,3,9,0,132,13,29,5,35,20,12,0,6,0,112,22,35,7,53,45,34,0,13,0,215,25,41,14,61,33,21,0,28,3,229,11,6,5,7,21,0,0,3,7,54,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,83,157,46,225,148,95,12,61,12,835
POA5560,0,0,0,0,0,0,0,6,0,3,3,0,4,0,0,0,0,4,0,5,12,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,20,8,3,0,0,3,0,0,5,0,20,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,8,3,3,3,0,10,4,91,0,0,0,4,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,3,3,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,15,4,5,0,4,3,3,0,0,0,19,3,0,0,0,4,0,0,0,0,11,3,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,12,18,7,0,0,0,73
POA5570,0,0,5,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,3,6,0,3,0,0,0,4,0,0,17,6,0,0,0,0,0,6,7,0,15,5,0,0,0,0,0,6,5,3,22,11,0,5,0,0,0,5,3,0,27,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,3,17,0,4,0,21,18,0,97,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,3,4,0,0,4,5,0,0,12,3,0,0,0,0,0,0,5,0,15,5,0,0,11,3,0,0,7,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,8,0,14,7,7,8,14,0,75
POA5571,0,0,6,0,0,0,0,7,0,22,0,0,6,0,0,0,3,0,0,20,8,8,19,0,0,4,12,8,3,50,16,3,12,0,4,3,14,12,6,63,19,10,6,3,0,0,12,12,0,63,37,0,20,6,6,4,18,9,0,106,17,0,3,0,0,3,12,8,0,47,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,97,25,77,11,11,22,67,49,11,360,0,0,0,0,0,5,0,5,0,13,0,5,0,13,0,0,0,0,0,23,8,7,5,7,10,4,0,5,0,45,11,8,0,5,5,11,0,3,0,54,10,7,0,8,12,3,0,12,0,58,14,15,0,23,17,11,4,10,0,92,5,3,0,0,13,0,0,0,0,23,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,52,48,14,59,54,40,9,35,3,325
POA5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,3,0,0,0,6,4,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,3,0,0,5,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,9,4,0,0,0,0,34
POA5573,0,0,3,0,0,0,3,4,0,12,4,0,10,0,0,0,4,0,0,23,14,5,12,0,0,0,5,18,0,62,29,6,13,5,0,3,13,10,0,73,41,0,11,0,0,0,13,10,0,82,33,13,24,0,5,7,15,20,0,112,24,0,3,0,0,0,8,3,0,41,11,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,161,18,79,8,8,16,61,60,3,422,0,0,0,0,0,0,0,5,0,7,0,6,3,0,5,9,0,0,0,20,3,15,0,10,6,0,6,0,0,47,14,16,3,12,18,4,4,5,0,75,19,9,0,20,17,9,4,10,0,92,19,10,0,24,13,4,0,15,4,89,12,8,0,5,4,0,0,4,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,58,11,78,71,30,9,38,9,369
POA5575,0,0,0,0,0,5,3,17,0,30,7,0,8,3,0,0,9,6,0,35,15,7,10,0,0,6,10,16,0,66,28,9,15,0,3,8,6,8,3,74,25,7,17,5,0,0,13,22,4,98,33,11,23,8,0,0,21,17,3,116,19,9,0,0,0,0,5,10,0,51,10,3,0,0,0,5,0,3,0,21,0,0,0,0,0,0,0,0,0,0,143,37,82,22,11,23,57,92,11,481,0,0,0,5,0,8,0,5,0,16,0,0,0,16,0,3,0,0,0,25,4,16,3,15,6,8,0,4,0,59,11,17,0,23,14,9,0,0,5,71,12,16,3,9,24,10,0,5,0,83,20,21,5,21,22,16,0,12,0,116,9,3,0,4,7,3,0,0,0,33,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,58,70,14,93,76,52,8,33,4,408
POA5576,0,0,4,0,0,5,0,3,0,10,0,3,9,0,0,0,7,4,0,24,8,4,12,0,0,3,4,3,0,28,13,0,6,0,0,0,0,7,0,39,11,4,10,0,0,0,10,5,0,49,16,0,15,4,0,0,0,12,5,49,12,0,4,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,67,10,61,8,8,6,23,34,7,224,0,0,0,4,0,7,0,0,0,9,0,3,0,0,4,3,0,5,0,15,3,11,5,6,4,3,0,0,0,31,3,6,0,9,3,9,0,4,0,38,3,7,0,8,12,8,3,5,0,42,7,11,5,7,6,5,0,0,0,50,3,0,0,3,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,10,38,27,36,5,24,6,199
POA5577,0,0,4,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,10,13,0,4,0,0,0,4,3,0,26,10,4,0,0,0,0,4,3,0,26,4,0,7,0,0,0,0,3,0,20,10,0,5,0,0,0,3,7,0,34,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,4,20,0,4,3,21,28,4,134,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,3,0,3,0,10,0,6,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,0,0,15,8,5,0,5,3,5,0,5,0,25,7,3,0,3,7,0,0,0,0,23,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,6,20,16,15,0,13,4,97
POA5580,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,7,7,0,21,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,43,0,12,0,0,4,8,20,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,0,0,16,4,0,0,0,4,0,0,0,0,14,4,3,0,0,0,0,0,5,0,12,4,0,3,3,3,0,0,0,0,15,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,14,11,8,0,8,0,68
POA5581,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,3,0,5,0,0,5,3,0,0,0,0,0,14,4,0,5,0,0,0,0,0,0,11,3,5,6,0,0,0,3,3,3,21,13,4,4,4,0,3,5,0,0,29,6,3,6,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,28,10,0,5,9,10,3,103,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,12,5,0,0,6,7,0,0,0,0,16,0,6,0,0,0,0,0,4,0,18,6,5,0,0,4,4,0,4,0,29,5,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,18,15,5,12,17,7,4,16,3,90
POA5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,7,0,21,3,0,3,0,0,0,0,0,0,15,8,0,5,0,0,0,3,4,0,17,10,3,7,0,0,0,0,5,0,28,6,3,0,0,0,0,4,0,0,11,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,12,27,0,0,0,12,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,10,3,0,0,0,0,16,0,3,0,0,3,0,0,0,0,13,0,0,0,5,5,0,0,4,0,20,3,9,0,5,10,4,0,0,0,30,3,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,6,23,19,9,0,10,0,96
POA5583,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,5,0,0,13,3,0,6,0,0,0,0,3,0,14,4,0,5,0,0,0,0,4,0,20,11,0,7,0,0,0,6,6,0,30,6,0,9,0,0,0,3,3,0,34,8,0,3,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,7,30,8,6,3,16,23,4,126,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,7,0,4,0,0,0,4,0,0,0,14,4,3,0,0,0,5,0,6,0,20,8,0,6,5,4,0,0,4,0,28,0,0,0,8,3,3,0,3,0,29,0,0,0,0,5,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,6,29,18,5,4,16,0,115
POA5600,0,0,30,6,0,10,6,23,0,88,3,5,33,7,3,12,23,16,5,115,13,53,121,24,8,5,65,26,12,324,37,48,83,13,6,4,80,15,7,289,62,49,105,17,13,10,97,32,12,399,55,34,91,11,15,10,67,31,15,319,12,13,32,8,0,0,9,6,4,82,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,177,200,500,83,61,45,351,151,46,1616,0,0,0,16,0,58,0,7,0,84,3,15,3,33,18,18,10,5,0,107,18,96,12,50,44,22,16,10,3,263,32,101,9,45,48,23,0,6,3,275,46,82,16,67,82,35,3,16,4,343,36,55,16,53,49,24,0,25,5,257,3,4,0,10,7,4,0,7,0,40,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,136,356,59,273,245,185,29,75,15,1372
