POA_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
POA6159,21,0,0,0,21,0,0,19,84,20,0,0,103,4,0,4,103,12,0,118,157,20,5,6,182,0,0,0,182,0,0,191,27,0,0,0,32,0,0,0,32,0,0,32,0,0,0,0,5,0,0,0,5,0,0,5,265,41,3,9,317,4,0,4,320,14,0,332,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,7,0,0,0,7,0,0,7,269,41,4,9,323,4,0,4,327,14,0,340,58,5,5,0,70,0,0,0,75,20,0,93,3,0,0,0,0,0,0,0,0,0,3,8,332,46,15,9,396,0,0,0,399,33,3,440
POA6160,28,0,0,0,28,8,0,32,211,45,4,3,260,4,0,5,260,15,0,282,326,68,10,0,395,9,6,9,409,7,0,418,39,4,0,0,44,0,0,0,44,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,571,112,10,3,699,15,3,19,716,28,0,745,4,0,0,0,4,0,0,0,4,3,0,10,10,0,0,0,10,0,0,0,10,0,0,10,17,0,0,0,17,0,0,0,12,3,0,16,586,112,10,3,713,15,6,19,730,31,0,761,109,18,3,0,136,9,0,9,143,6,0,150,0,0,0,0,0,0,0,0,0,0,0,0,696,133,18,3,849,14,6,20,872,37,0,911
POA6161,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10
POA6162,46,0,0,0,44,6,0,49,365,68,9,4,438,5,6,9,449,25,3,480,686,123,13,4,831,8,0,4,834,27,0,861,92,14,18,0,128,4,0,4,129,0,3,128,4,0,0,6,8,0,0,0,8,0,0,8,1144,209,35,12,1404,7,9,21,1427,52,8,1478,9,0,0,0,9,0,0,0,11,0,0,11,15,0,0,0,15,0,0,0,17,0,0,17,23,0,0,0,23,3,0,5,27,0,0,27,1169,211,37,12,1428,13,9,19,1448,52,8,1507,207,25,10,4,249,3,0,3,250,29,0,279,7,0,0,0,9,0,0,0,9,0,8,17,1385,236,45,17,1689,16,9,21,1714,80,14,1809
POA6163,215,4,0,10,220,29,0,252,1483,207,42,12,1734,26,11,39,1772,138,0,1917,2615,393,85,23,3113,28,16,41,3155,131,5,3292,296,40,62,0,389,3,0,0,393,9,0,404,21,4,0,24,49,0,0,0,49,0,0,53,4409,642,183,58,5294,55,31,82,5379,275,11,5664,29,4,9,0,36,6,0,6,49,0,0,54,83,11,0,0,102,7,0,7,104,6,3,114,112,15,7,0,136,16,0,16,154,6,3,162,4532,656,183,60,5427,69,31,102,5526,288,11,5829,1140,146,49,20,1364,41,4,43,1405,186,8,1598,4,0,0,6,15,0,0,0,16,5,11,27,5672,806,236,89,6805,111,31,145,6953,476,32,7457
POA6164,320,10,0,15,339,32,0,364,3155,347,59,10,3574,47,23,66,3646,123,0,3761,5095,467,134,35,5728,36,4,45,5767,131,9,5913,562,64,72,4,693,0,0,0,700,19,5,719,39,0,0,39,83,6,0,6,84,0,7,95,8843,884,259,91,10079,85,25,112,10191,267,26,10491,72,15,0,6,93,7,0,7,98,11,0,104,222,23,5,10,262,14,0,11,272,4,0,276,291,39,5,12,353,18,0,21,369,15,0,383,9138,924,262,99,10430,104,29,136,10561,282,26,10872,2145,214,69,35,2474,40,11,53,2520,193,11,2724,10,8,0,5,26,4,0,4,28,0,14,44,11294,1146,338,147,12925,146,42,188,13113,483,54,13646
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,61,0,0,0,61,4,0,65,439,46,6,0,492,0,0,0,495,11,0,509,810,68,13,8,895,9,6,16,905,14,0,923,74,7,12,0,90,0,0,0,90,0,0,90,8,0,0,0,8,0,0,0,8,0,0,8,1330,116,33,6,1491,10,6,12,1507,30,0,1537,4,0,0,0,4,0,0,0,4,3,0,9,15,6,0,0,17,0,0,0,17,5,0,19,21,6,0,0,21,0,0,0,21,5,0,31,1350,122,33,6,1514,10,6,12,1531,38,0,1569,308,19,9,0,334,3,4,5,339,35,4,380,0,0,0,0,0,0,0,0,0,0,3,3,1657,140,41,8,1847,17,5,23,1871,72,11,1954
POA6167,69,4,0,4,77,10,0,84,890,108,30,10,1036,17,0,20,1058,55,6,1115,1429,145,52,5,1631,18,10,31,1666,59,0,1724,135,24,20,0,187,0,6,0,189,5,0,190,5,6,0,14,19,0,0,0,19,4,4,33,2467,280,101,32,2878,39,13,55,2930,127,6,3068,39,0,3,0,40,10,0,10,49,7,0,59,82,17,7,4,104,3,0,4,112,9,0,121,119,18,5,4,145,14,0,15,163,15,0,180,2588,298,105,31,3028,53,16,66,3090,142,6,3242,864,125,38,53,1086,37,4,41,1125,164,7,1300,14,0,0,7,24,0,0,0,24,0,18,36,3468,424,150,95,4134,87,20,107,4240,308,32,4577
POA6168,34,0,0,0,35,3,0,41,386,54,14,5,458,10,5,16,476,43,0,512,625,105,38,8,772,17,3,20,792,47,3,842,78,6,11,0,91,0,0,0,91,7,0,109,8,4,0,11,23,0,0,0,23,3,3,29,1101,170,65,16,1346,32,5,37,1387,100,7,1491,31,0,0,0,33,3,0,3,39,8,0,40,41,8,4,0,55,8,0,8,59,0,0,62,76,8,4,0,88,15,0,15,98,4,0,105,1172,175,73,16,1436,43,5,48,1487,107,7,1599,538,80,41,27,688,46,3,51,740,115,0,850,0,0,0,6,8,0,0,0,8,0,17,28,1712,258,114,49,2132,89,5,105,2232,221,22,2474
POA6169,100,0,0,0,98,4,0,105,995,95,35,6,1130,21,8,30,1161,89,3,1249,1491,162,54,22,1729,40,11,53,1781,58,4,1847,170,24,21,0,219,5,0,7,219,16,0,236,14,0,0,11,23,0,0,0,23,0,6,21,2677,285,105,33,3097,62,24,85,3180,159,15,3352,12,0,3,0,9,16,0,16,31,8,0,39,124,7,4,4,138,0,5,5,144,7,0,152,132,7,4,4,151,24,5,24,170,16,0,194,2812,288,112,36,3247,88,25,110,3358,177,15,3545,1073,133,84,36,1325,29,10,42,1367,168,4,1535,5,0,0,4,14,0,0,0,14,0,14,25,3890,427,194,72,4586,114,37,150,4729,344,30,5103
POA6170,45,3,0,3,50,0,0,55,768,83,10,4,869,17,0,17,887,32,0,916,1037,113,23,17,1197,5,0,9,1202,35,0,1236,116,14,10,8,147,3,0,3,152,11,0,161,8,0,0,19,30,0,0,0,30,0,0,31,1923,210,45,57,2242,26,0,24,2267,78,3,2351,33,3,3,0,40,0,0,0,38,0,0,38,101,8,0,4,110,3,0,3,113,6,0,124,130,10,3,5,152,0,0,0,155,6,0,163,2060,226,47,61,2395,27,0,27,2423,81,3,2512,792,117,44,31,982,40,6,47,1027,88,5,1120,0,0,0,5,7,0,0,0,7,0,3,17,2857,341,92,99,3383,71,7,76,3464,171,11,3642
POA6171,92,0,0,0,94,0,0,99,1802,134,48,18,2001,17,3,19,2020,85,4,2111,2633,230,68,23,2955,39,0,39,2990,88,5,3081,267,39,54,3,360,5,7,6,369,6,5,377,27,3,4,26,64,0,0,0,65,0,3,74,4726,408,174,68,5379,63,8,71,5446,181,10,5643,57,9,0,3,70,4,6,7,78,10,0,85,130,9,19,10,163,8,0,8,171,0,0,176,187,11,19,13,229,13,6,20,248,12,0,257,4913,415,197,80,5610,81,9,86,5697,192,10,5894,1577,157,98,60,1894,26,4,31,1920,125,5,2054,9,0,0,4,15,0,0,0,15,0,14,30,6499,575,298,149,7517,105,15,117,7638,314,32,7981
POA6172,46,0,0,0,46,4,0,47,498,54,13,3,568,3,0,3,570,37,0,608,676,72,23,6,781,4,0,4,785,27,5,822,85,13,17,0,105,0,0,0,105,12,0,121,9,0,0,0,16,0,0,0,13,0,6,17,1266,131,49,19,1466,6,0,6,1476,73,5,1560,23,0,0,0,30,5,0,5,28,0,0,28,34,0,4,0,42,4,0,8,45,9,0,47,64,0,4,0,64,8,0,10,75,10,0,79,1327,129,58,19,1533,16,0,18,1554,78,5,1639,471,47,20,16,548,11,0,5,554,57,0,618,5,0,0,3,6,0,0,0,6,0,18,31,1805,181,77,27,2090,25,3,29,2118,140,25,2280
POA6173,53,0,0,0,53,0,0,55,662,55,17,10,739,0,0,5,748,26,0,776,980,58,38,4,1090,10,0,7,1101,34,0,1135,60,6,21,0,92,5,0,5,91,10,0,102,9,0,0,5,10,0,0,0,10,0,0,15,1716,127,78,16,1930,15,5,17,1949,74,6,2025,19,0,0,0,22,0,0,0,21,0,0,21,54,0,3,0,62,0,0,0,67,0,0,67,71,6,3,0,82,4,0,4,88,0,0,88,1785,129,78,17,2015,15,5,22,2036,74,6,2110,490,43,61,25,606,17,0,17,622,43,0,669,0,0,0,0,0,0,0,0,0,0,3,4,2277,169,142,41,2624,29,5,36,2658,121,11,2793
POA6174,9,0,0,0,9,0,0,9,209,25,17,0,245,0,0,0,247,12,0,258,336,56,19,4,420,3,0,0,423,9,0,428,25,0,9,0,34,0,0,0,33,0,0,38,12,0,0,11,25,0,0,0,25,0,3,24,577,79,44,18,716,4,4,5,726,21,3,746,3,0,0,0,3,0,0,0,3,0,0,7,18,0,0,0,17,5,0,5,24,0,0,26,20,0,0,0,25,5,0,5,23,3,0,32,599,79,53,18,741,7,4,11,750,26,3,776,200,21,12,9,239,0,0,0,239,16,0,257,0,0,0,0,0,0,0,0,0,0,0,0,803,101,58,24,984,7,4,11,999,37,3,1035
POA6175,10,0,0,0,10,0,0,9,179,15,0,3,197,0,0,0,197,6,0,198,282,30,18,0,331,0,0,0,330,10,0,339,24,4,4,0,28,0,0,0,28,0,0,28,6,0,0,0,10,0,0,0,10,0,0,10,490,46,20,3,564,0,0,0,563,14,0,577,0,0,0,0,4,0,0,0,4,0,0,4,11,0,0,0,11,0,0,0,16,5,0,15,12,0,0,0,13,0,0,0,17,5,0,19,497,48,20,3,578,0,0,5,577,16,0,597,155,12,4,4,182,3,0,3,178,6,4,187,0,0,0,0,0,0,0,0,0,0,0,0,652,57,30,5,751,6,0,12,760,23,4,781
POA6176,3,0,0,0,3,0,0,3,82,4,10,0,95,4,0,4,98,0,0,96,143,6,7,0,160,0,0,0,160,3,0,168,23,0,0,0,25,0,0,0,25,0,0,25,0,0,0,4,9,0,0,0,9,0,0,9,251,8,20,5,286,4,0,4,288,3,0,297,0,0,5,0,3,0,0,0,3,0,0,3,0,9,0,0,9,0,0,0,9,0,0,9,0,9,5,0,9,0,0,0,10,0,0,10,251,19,19,5,295,0,0,0,301,3,0,308,91,10,9,4,120,0,0,0,120,13,0,131,0,0,0,0,0,0,0,0,0,0,0,0,345,27,31,10,416,0,0,0,415,13,0,437
POA6180,17,0,0,0,17,0,0,17,239,31,10,6,283,0,0,0,280,12,0,291,429,50,38,3,511,8,0,8,519,17,0,540,31,0,10,0,47,4,0,4,45,0,0,49,0,0,4,5,8,0,0,0,8,0,0,8,699,79,60,11,846,9,0,9,856,26,0,886,7,0,5,0,12,3,0,3,17,0,0,14,11,0,0,0,16,4,0,4,21,0,0,21,20,0,3,0,28,10,0,10,33,0,0,37,717,81,61,12,877,16,0,16,891,30,0,923,261,42,11,3,321,0,0,0,322,20,0,340,0,0,5,3,9,0,0,0,9,0,3,12,977,126,78,20,1200,16,0,21,1217,49,3,1273
POA6181,5,0,0,0,5,0,0,5,40,0,0,0,40,0,0,0,40,0,0,40,34,0,0,0,36,0,0,0,36,0,0,36,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,78,0,0,0,78,0,0,78,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,81,0,0,0,80,0,0,0,80,0,0,80,7,0,0,0,7,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,85,0,0,0,85,0,0,90
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,4,0,0,0,4,0,0,4,46,3,0,0,47,0,0,0,50,0,0,50,63,10,0,0,73,0,0,0,73,4,0,74,13,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,122,12,0,0,141,0,0,0,137,5,0,145,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,4,129,12,0,3,146,0,0,0,143,5,0,151,62,0,0,0,65,0,0,0,65,0,0,63,0,0,0,4,4,0,0,0,4,0,0,5,185,12,0,6,210,0,0,0,211,5,4,214
POA6208,13,0,0,0,16,0,0,19,298,28,22,4,360,11,0,14,370,24,0,391,505,50,32,10,604,11,0,13,616,26,0,646,58,8,8,5,82,0,0,0,82,4,0,86,5,0,0,5,4,0,0,0,4,0,0,8,866,86,68,24,1049,23,7,27,1070,52,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,5,43,3,0,3,43,0,0,45,30,3,3,8,42,3,0,3,44,0,0,46,897,94,72,32,1086,23,3,26,1116,51,0,1171,341,49,31,18,443,15,6,23,467,57,0,523,4,0,0,0,6,0,0,0,6,0,5,15,1241,142,103,51,1542,37,14,47,1590,113,9,1717
POA6209,7,0,0,0,7,0,0,5,45,9,0,0,51,0,0,0,51,6,0,59,61,10,0,0,76,0,3,8,81,7,0,87,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,119,16,0,0,134,0,3,8,137,11,0,156,0,3,0,0,3,0,0,0,3,0,0,3,7,0,0,0,8,0,0,0,8,0,0,8,7,4,0,0,13,0,0,0,13,0,0,13,128,20,0,0,145,0,3,8,153,11,0,167,18,4,9,6,33,0,0,0,32,9,0,43,0,0,0,0,0,0,0,0,0,0,0,0,138,24,8,6,178,6,3,11,189,23,0,212
POA6210,138,3,0,6,142,15,0,165,1731,219,70,7,2035,32,10,38,2069,141,5,2215,2816,366,106,37,3326,49,10,57,3385,123,11,3518,249,39,57,0,351,6,0,6,353,17,0,373,33,0,0,31,66,0,5,3,74,15,4,91,4828,626,237,83,5775,90,22,107,5879,300,21,6199,57,10,0,3,70,18,3,23,92,9,0,108,92,10,5,11,114,7,3,6,126,0,0,129,149,15,7,10,188,28,8,32,222,10,0,234,4978,644,243,90,5959,111,26,143,6101,314,21,6434,1504,262,102,71,1941,52,8,65,2002,329,8,2343,10,3,0,10,25,0,0,0,25,0,46,67,6494,907,342,174,7922,161,41,205,8125,641,75,8837
POA6211,18,0,0,0,18,0,0,20,238,24,10,4,276,0,0,3,282,8,0,289,389,52,17,13,464,5,0,5,467,22,0,491,27,3,14,0,51,4,0,4,50,5,0,51,0,0,0,9,9,0,0,0,9,0,4,8,659,81,39,25,796,11,0,6,806,40,4,847,0,6,3,5,9,3,0,3,13,0,0,13,25,0,0,0,25,3,0,3,25,0,0,25,26,6,3,5,35,4,0,4,37,0,0,37,680,82,42,26,831,12,0,13,848,40,4,882,218,20,27,15,281,5,0,5,286,33,0,322,4,0,0,0,9,0,0,0,9,0,7,10,900,103,70,44,1115,19,0,22,1135,73,8,1211
POA6213,0,0,0,0,0,0,0,0,21,9,0,0,26,0,0,0,26,4,0,25,23,0,9,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,9,0,52,0,0,0,52,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,9,0,52,0,0,0,52,4,0,58,20,0,0,0,20,3,0,3,22,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,54,9,9,0,73,3,0,3,76,10,0,77
POA6214,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,34,0,0,37,37,0,6,0,38,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,71,0,6,3,79,0,0,0,79,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,6,3,79,0,0,0,79,0,0,81,15,0,10,0,21,0,0,0,21,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,86,0,9,3,101,0,0,0,101,0,0,105
POA6215,3,0,0,0,3,0,0,3,91,17,3,3,115,0,0,0,115,3,0,116,210,8,4,4,233,0,3,3,233,6,0,237,12,5,0,0,20,0,0,0,20,0,0,20,0,0,0,7,11,0,0,0,11,0,0,11,321,27,9,12,371,0,3,3,373,8,0,378,5,0,0,0,4,0,0,0,9,0,0,9,9,4,0,0,11,0,0,0,11,0,0,11,15,7,0,0,20,0,0,0,22,0,0,22,335,35,9,15,392,0,3,4,390,8,0,397,83,10,12,3,107,14,0,15,122,27,0,143,0,0,0,0,0,0,0,0,0,0,0,0,416,44,20,20,499,9,3,16,515,32,0,543
POA6218,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,8,18,0,0,0,18,0,0,0,18,0,0,17,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,26,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,34,0,0,32,29,0,0,0,32,0,0,0,32,13,0,37,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,55,0,0,4,61,13,0,72
POA6219,0,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,16,0,0,16,30,4,4,0,41,5,0,5,42,0,0,43,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,55,4,5,0,66,5,0,5,68,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,5,0,66,5,0,5,68,0,0,66,11,0,0,0,14,0,0,0,14,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,66,5,11,0,77,5,0,5,83,5,0,83
POA6220,0,0,0,0,0,0,0,0,174,4,4,0,183,0,0,0,183,10,0,193,192,24,3,8,226,7,0,7,231,8,0,240,8,0,0,0,3,0,0,0,3,0,0,3,3,4,0,0,6,0,0,0,6,0,0,6,371,29,7,10,422,7,0,7,422,15,0,441,0,0,0,0,0,3,0,3,3,0,0,3,12,0,0,0,12,0,0,0,12,0,0,12,11,0,0,0,14,3,0,3,18,0,0,18,383,31,7,10,432,9,0,9,440,15,0,454,100,11,4,7,122,0,5,5,119,29,0,152,0,0,0,0,0,0,0,0,0,0,0,0,482,47,13,16,556,9,5,10,562,54,0,615
POA6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,17,3,0,0,19,0,0,0,19,0,0,19,5,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,22,3,0,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,26,0,0,0,26,0,0,26,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,28,0,0,0,25,3,0,33
POA6223,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,11,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,24,0,0,0,24,0,0,24
POA6224,0,0,0,0,0,0,0,0,17,9,0,0,27,0,0,0,27,0,0,29,55,10,5,0,73,0,0,0,73,0,0,71,8,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,88,17,3,0,113,0,0,0,113,3,0,115,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,93,17,3,0,114,0,0,0,114,3,0,119,42,0,0,5,49,4,6,8,58,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,129,21,3,5,163,4,6,8,174,7,0,180
POA6225,3,0,0,0,3,0,0,3,183,20,8,9,214,8,0,6,220,14,0,238,435,42,20,0,491,0,0,0,493,15,3,517,30,4,11,0,52,5,0,5,53,0,0,53,3,0,0,10,9,0,0,0,9,0,6,13,654,63,38,19,765,12,0,11,778,33,8,818,3,0,0,0,11,0,0,0,14,0,0,14,13,0,0,0,13,0,0,0,13,3,0,19,20,0,0,0,28,0,0,0,27,3,0,29,670,69,38,19,792,18,0,15,810,33,8,852,197,19,17,17,242,13,0,8,256,74,6,334,7,0,0,0,5,0,0,0,5,0,0,11,872,85,50,32,1040,26,0,28,1068,104,9,1187
