poa_code,postcode,seifa_irsd_score,seifa_irsd_national_rank,seifa_irsd_national_decile,seifa_irsd_national_percentile,seifa_irsd_state_rank,seifa_irsd_state_decile,seifa_irsd_state_percentile,seifa_irsd_minimum_sa1_score,seifa_irsd_maximum_sa1_score,seifa_irsd_population_without_sa1_score_share,seifa_irsad_score,seifa_irsad_national_rank,seifa_irsad_national_decile,seifa_irsad_national_percentile,seifa_irsad_state_rank,seifa_irsad_state_decile,seifa_irsad_state_percentile,seifa_irsad_minimum_sa1_score,seifa_irsad_maximum_sa1_score,seifa_irsad_population_without_sa1_score_share,seifa_ier_score,seifa_ier_national_rank,seifa_ier_national_decile,seifa_ier_national_percentile,seifa_ier_state_rank,seifa_ier_state_decile,seifa_ier_state_percentile,seifa_ier_minimum_sa1_score,seifa_ier_maximum_sa1_score,seifa_ier_population_without_sa1_score_share,seifa_ieo_score,seifa_ieo_national_rank,seifa_ieo_national_decile,seifa_ieo_national_percentile,seifa_ieo_state_rank,seifa_ieo_state_decile,seifa_ieo_state_percentile,seifa_ieo_minimum_sa1_score,seifa_ieo_maximum_sa1_score,seifa_ieo_population_without_sa1_score_share,seifa_population,seifa_state,seifa_caution_low_sa1_representation,seifa_cross_state_boundary,seifa_irsd_excluded,seifa_irsd_national_percentile_scaled,seifa_irsad_excluded,seifa_irsad_national_percentile_scaled,seifa_ier_excluded,seifa_ier_national_percentile_scaled,seifa_ieo_excluded,seifa_ieo_national_percentile_scaled,seifa_score_missing_count,seifa_any_score_available,seifa_all_scores_available,seifa_any_index_excluded,seifa_source_year
POA5096,5096,954.65816137,631,3,25,89,3,27,773.3607634,1109.4807788,0.0007991282,928.74467804,620,3,24,99,3,30,804.25606712,1089.9005468,0.0007991282,981.24736376,950,4,37,153,5,46,807.79422968,1160.6005354,0.0007991282,917.27537324,608,3,24,93,3,28,823.05184258,1031.7340797,0.0007991282,13765,SA,False,False,False,0.25,False,0.24,False,0.37,False,0.24,0,True,True,False,2021
POA5097,5097,1022.7617874,1622,7,62,224,7,67,941.56615532,1084.2805418,0.0,981.39312835,1360,6,52,201,6,60,925.49704464,1031.3788218,0.0,1008.873238,1428,6,55,218,7,65,912.49739128,1080.8635081,0.0,966.65918051,1269,5,49,184,6,55,913.54065528,1008.8046618,0.0,13908,SA,False,False,False,0.62,False,0.52,False,0.55,False,0.49,0,True,True,False,2021
POA5098,5098,962.16112436,714,3,28,104,4,31,839.26947629,1108.8312019,0.0,937.26028518,736,3,29,117,4,35,827.93548739,1068.3923922,0.0,968.56333718,732,3,28,125,4,37,863.45335145,1085.1403622,0.0,929.10744395,768,3,30,120,4,36,800.69723863,1050.8477356,0.0,13058,SA,False,False,False,0.28,False,0.29,False,0.28,False,0.3,0,True,True,False,2021
POA5106,5106,805.39869491,54,1,3,9,1,3,805.39869491,805.39869491,0.2121212121,821.57813396,48,1,2,10,1,3,821.57813396,821.57813396,0.2121212121,865.5203559,80,1,4,13,1,4,865.5203559,865.5203559,0.2121212121,856.09554067,89,1,4,19,1,6,856.09554067,856.09554067,0.2121212121,99,SA,False,False,False,0.03,False,0.02,False,0.04,False,0.04,0,True,True,False,2021
POA5107,5107,881.57826131,159,1,7,25,1,8,609.83365245,1014.4754748,0.0005365958,885.38080191,224,1,9,39,2,12,708.69906429,1002.5051997,0.0005365958,947.07719629,450,2,18,70,3,21,694.47344184,1068.2913418,0.0005365958,892.13677521,311,2,12,57,2,17,782.96777673,1023.6097411,0.0005365958,18636,SA,False,False,False,0.07,False,0.09,False,0.18,False,0.12,0,True,True,False,2021
POA5108,5108,833.70271745,73,1,3,10,1,3,657.08662747,983.05109732,0.0,841.92605231,65,1,3,13,1,4,730.88395249,957.85892804,0.0,906.60115795,159,1,7,25,1,8,698.46649498,1045.4473011,0.0,851.23250005,68,1,3,16,1,5,771.98240095,943.21909892,0.0,43329,SA,False,False,False,0.03,False,0.03,False,0.07,False,0.03,0,True,True,False,2021
POA5109,5109,911.3444554,285,2,11,46,2,14,739.9968088,1089.1492378,0.0,894.28284859,271,2,11,49,2,15,787.76503696,1058.0413747,0.0,950.16847624,484,2,19,77,3,23,795.86247698,1127.7397228,0.0,889.88963109,285,2,11,55,2,17,800.71529175,1009.3280389,0.0,20748,SA,False,False,False,0.11,False,0.11,False,0.19,False,0.11,0,True,True,False,2021
POA5110,5110,889.09262353,186,1,8,31,1,10,752.14505098,1049.4496753,0.0003210273,882.18760442,197,1,8,35,2,11,748.43123542,1010.6659332,0.0003210273,966.56681167,703,3,27,118,4,35,795.76304106,1088.4603861,0.0003210273,876.20569942,189,1,8,34,2,11,674.67258119,987.26330714,0.0003210273,9345,SA,False,False,False,0.08,False,0.08,False,0.27,False,0.08,0,True,True,False,2021
POA5111,5111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,,,,True,,True,,True,,True,,4,False,False,True,2021
POA5112,5112,754.40456485,29,1,2,3,1,1,420.1293681,1063.0370639,0.0001956469,787.78548281,20,1,1,3,1,1,606.38320324,998.08689595,0.0001956469,836.1860075,52,1,2,8,1,3,601.14343035,1087.1862299,0.0001956469,816.26135991,14,1,1,6,1,2,722.57578154,968.32724546,0.0001956469,20445,SA,False,False,False,0.02,False,0.01,False,0.02,False,0.01,0,True,True,False,2021
POA5113,5113,715.98429298,20,1,1,2,1,1,500.63444789,871.84849271,0.0,747.94282993,8,1,1,1,1,1,619.99153233,842.04896999,0.0,802.07306932,36,1,2,4,1,2,650.53789458,937.7589313,0.0,776.07735644,4,1,1,2,1,1,629.94385658,849.76324644,0.0,19570,SA,False,False,False,0.01,False,0.01,False,0.02,False,0.01,0,True,True,False,2021
POA5114,5114,916.30393238,311,2,12,49,2,15,676.56861621,1155.4727646,0.0,892.7731418,264,2,11,46,2,14,710.86090958,1096.9410586,0.0,960.09482738,610,3,24,102,4,31,718.65700182,1160.8968097,0.0,879.47910844,209,1,8,38,2,12,731.33253235,1103.5420312,0.0,36847,SA,False,False,False,0.12,False,0.11,False,0.24,False,0.08,0,True,True,False,2021
POA5115,5115,908.14458943,265,2,11,42,2,13,720.76892509,1014.3785036,0.0,882.70656809,201,1,8,36,2,11,750.0526833,977.12695318,0.0,937.23153194,353,2,14,52,2,16,792.39530773,1058.640043,0.0,879.34524257,207,1,8,37,2,11,752.008239,944.06010259,0.0,13032,SA,False,False,False,0.11,False,0.08,False,0.14,False,0.08,0,True,True,False,2021
POA5116,5116,948.43309455,557,3,22,83,3,25,711.89005234,1079.8383148,0.0,919.95521846,514,2,20,84,3,25,724.79353636,1028.4622369,0.0,960.19236187,612,3,24,103,4,31,792.52442828,1100.1636418,0.0,917.90543125,613,3,24,95,3,28,758.5657829,988.04005318,0.0,10731,SA,False,False,False,0.22,False,0.2,False,0.24,False,0.24,0,True,True,False,2021
POA5117,5117,1058.4682479,2132,9,82,290,9,86,927.69460053,1079.8383148,0.0,1012.6392322,1751,7,67,254,8,75,901.86280233,1028.4622369,0.0,1111.5609446,2542,10,97,335,10,99,1028.2138762,1145.5894014,0.0,943.85925981,963,4,37,142,5,42,848.41382201,961.38533619,0.0,4051,SA,False,False,False,0.82,False,0.67,False,0.97,False,0.37,0,True,True,False,2021
POA5118,5118,996.93863349,1222,5,47,177,6,53,813.00186637,1136.8007237,0.0,962.41978099,1088,5,42,164,5,49,810.96825891,1135.1545308,0.0,1007.8775241,1411,6,54,217,7,65,806.40443772,1300.4854459,0.0,947.67111006,1012,4,39,152,5,45,831.27476738,1170.0967543,0.0,19229,SA,False,False,False,0.47,False,0.42,False,0.54,False,0.39,0,True,True,False,2021
POA5120,5120,982.99596898,997,4,38,148,5,44,865.33205951,1079.2228569,0.0,971.06988898,1216,5,47,179,6,53,903.38627024,1026.2191724,0.0,1049.703901,2040,8,78,283,9,84,971.43234384,1128.2882391,0.0,950.15604046,1042,4,40,156,5,46,896.24690277,985.54792952,0.0,2859,SA,False,False,False,0.38,False,0.47,False,0.78,False,0.4,0,True,True,False,2021
POA5121,5121,967.94120644,797,4,31,122,4,36,915.74925534,1018.4827879,0.0,939.2564665,773,3,30,123,4,37,892.23869318,977.12695318,0.0,1010.9099647,1462,6,56,225,7,67,929.55890693,1097.0383122,0.0,908.47657221,503,2,20,81,3,24,864.26698028,948.73133099,0.0,2347,SA,False,False,False,0.31,False,0.3,False,0.56,False,0.2,0,True,True,False,2021
POA5125,5125,1043.7713186,1918,8,74,259,8,77,939.93507249,1116.7857218,0.0049987748,1013.6302052,1766,7,68,256,8,76,938.2371064,1088.7066995,0.0049987748,1039.0566976,1891,8,73,262,8,78,878.65286906,1203.3046154,0.0049987748,998.74648738,1635,7,63,225,7,67,936.6062287,1062.1632105,0.0049987748,20405,SA,False,False,False,0.74,False,0.68,False,0.73,False,0.63,0,True,True,False,2021
POA5126,5126,1046.1432065,1952,8,75,261,8,77,997.63853918,1092.2187493,0.0,996.34550779,1567,6,60,229,7,68,954.98248813,1053.307584,0.0,1032.1884314,1798,7,69,256,8,76,961.38210993,1116.4564337,0.0,965.69233209,1251,5,48,180,6,53,915.87813654,1008.4612303,0.0,7406,SA,False,False,False,0.75,False,0.6,False,0.69,False,0.48,0,True,True,False,2021
POA5127,5127,1038.8510351,1854,8,71,253,8,75,961.32742331,1092.014675,0.0,1002.9934982,1648,7,63,239,8,71,938.17621242,1056.8747489,0.0,1020.7340725,1632,7,63,239,8,71,909.4277006,1100.9991366,0.0,994.83229808,1589,7,61,217,7,64,927.17963594,1052.7681119,0.0,7865,SA,False,False,False,0.71,False,0.63,False,0.63,False,0.61,0,True,True,False,2021
POA5131,5131,1084.6276574,2425,10,93,321,10,95,1076.7885219,1126.3450546,0.0,1051.4208954,2107,9,81,302,9,90,1044.0756145,1085.960529,0.0,1111.3706449,2540,10,97,334,10,99,1084.8636193,1145.2057438,0.0,1016.6416581,1817,7,70,257,8,76,959.68876606,1076.0388485,0.0,979,SA,False,False,False,0.93,False,0.81,False,0.97,False,0.7,0,True,True,False,2021
POA5132,5132,1095.6845538,2502,10,96,328,10,97,1053.5639688,1164.3463432,0.0,1070.5896793,2239,9,86,313,10,93,1044.1226601,1164.6185124,0.0,1100.3558859,2493,10,95,330,10,98,1057.7357785,1136.6170533,0.0,1057.0431489,2113,9,81,296,9,88,1021.265549,1249.5229464,0.0,435,SA,False,False,False,0.96,False,0.86,False,0.95,False,0.81,0,True,True,False,2021
POA5133,5133,1069.5938075,2269,9,87,307,10,91,1069.5938075,1069.5938075,0.0,1052.1957092,2117,9,81,303,9,90,1052.1957092,1052.1957092,0.0,1080.4016327,2352,9,90,313,10,93,1080.4016327,1080.4016327,0.0,1018.5474432,1837,7,70,259,8,77,1018.5474432,1018.5474432,0.0,378,SA,False,False,False,0.87,False,0.81,False,0.9,False,0.7,0,True,True,False,2021
POA5134,5134,1092.2582174,2478,10,95,326,10,97,1092.2582174,1092.2582174,0.0,1087.3828321,2338,9,90,324,10,96,1087.3828321,1087.3828321,0.0,1073.9730721,2305,9,88,309,10,92,1073.9730721,1073.9730721,0.0,1109.1720676,2378,10,91,321,10,95,1109.1720676,1109.1720676,0.0,457,SA,False,False,False,0.95,False,0.9,False,0.88,False,0.91,0,True,True,False,2021
POA5136,5136,1075.2184958,2332,9,89,315,10,93,1075.2184958,1075.2184958,0.0,1074.0951271,2263,9,87,315,10,93,1074.0951271,1074.0951271,0.0,1093.7836097,2457,10,94,326,10,97,1093.7836097,1093.7836097,0.0,1095.4210053,2327,9,89,316,10,93,1095.4210053,1095.4210053,0.0,548,SA,False,False,False,0.89,False,0.87,False,0.94,False,0.89,0,True,True,False,2021
POA5137,5137,1099.8531533,2524,10,97,330,10,98,1074.0433803,1103.5384539,0.0,1078.0949681,2280,9,87,318,10,94,1077.898918,1079.4679927,0.0,1092.5882191,2450,10,94,325,10,96,1081.9939199,1094.1009475,0.0,1085.329792,2261,9,87,310,10,92,1080.4483794,1119.5164614,0.0,550,SA,False,False,False,0.97,False,0.87,False,0.94,False,0.87,0,True,True,False,2021
POA5138,5138,1074.0433803,2320,9,89,313,10,93,1074.0433803,1074.0433803,0.0,1079.4679927,2287,9,88,319,10,95,1079.4679927,1079.4679927,0.0,1081.9939199,2363,10,91,315,10,93,1081.9939199,1081.9939199,0.0,1119.5164614,2435,10,93,323,10,96,1119.5164614,1119.5164614,0.0,364,SA,False,False,False,0.89,False,0.88,False,0.91,False,0.93,0,True,True,False,2021
POA5139,5139,1055.1264898,2078,8,80,280,9,83,1055.1264898,1055.1264898,0.0,1047.2726265,2072,8,79,296,9,88,1047.2726265,1047.2726265,0.0,1056.6523434,2135,9,82,290,9,86,1056.6523434,1056.6523434,0.0,1086.9964241,2268,9,87,311,10,92,1086.9964241,1086.9964241,0.0,290,SA,False,False,False,0.8,False,0.79,False,0.82,False,0.87,0,True,True,False,2021
POA5140,5140,1105.0876184,2562,10,98,334,10,99,1105.0876184,1105.0876184,0.0,1093.9867354,2380,10,91,329,10,98,1093.9867354,1093.9867354,0.0,1106.3522826,2527,10,97,331,10,98,1106.3522826,1106.3522826,0.0,1108.7208591,2375,10,91,320,10,95,1108.7208591,1108.7208591,0.0,454,SA,False,False,False,0.98,False,0.91,False,0.97,False,0.91,0,True,True,False,2021
POA5141,5141,1103.3629368,2550,10,98,333,10,99,1089.2655581,1116.0044149,0.0220207254,1088.3103057,2345,9,90,326,10,97,1077.3777839,1098.1137762,0.0220207254,1117.1087381,2551,10,98,336,10,100,1079.1596491,1151.1386517,0.0220207254,1075.9077597,2215,9,85,305,9,90,1061.8683246,1091.5640962,0.0220207254,772,SA,False,False,False,0.98,False,0.9,False,0.98,False,0.85,0,True,True,False,2021
POA5142,5142,1049.9210088,2019,8,77,269,8,80,1037.8863317,1061.4677936,0.0,1038.9428257,2005,8,77,288,9,85,1033.8948765,1043.7861284,0.0,1063.5777063,2209,9,85,300,9,89,1045.168162,1081.2409178,0.0,1036.2768684,1983,8,76,281,9,83,1010.713562,1062.9203144,0.0,581,SA,False,False,False,0.77,False,0.77,False,0.85,False,0.76,0,True,True,False,2021
POA5144,5144,1070.8875006,2286,9,88,308,10,91,1070.8875006,1070.8875006,0.0,1073.5872064,2255,9,86,314,10,93,1073.5872064,1073.5872064,0.0,1083.5842659,2371,10,91,317,10,94,1083.5842659,1083.5842659,0.0,1075.9495871,2216,9,85,306,10,91,1075.9495871,1075.9495871,0.0,428,SA,False,False,False,0.88,False,0.86,False,0.91,False,0.85,0,True,True,False,2021
POA5150,5150,1108.7561647,2576,10,99,336,10,100,1108.0695238,1110.2208585,0.0,1106.5909696,2435,10,93,334,10,99,1090.5505232,1140.8073158,0.0,1118.0701329,2554,10,98,337,10,100,1106.1710215,1143.4524762,0.0,1120.4423105,2441,10,93,326,10,96,1105.3642865,1152.6056854,0.0,57,SA,True,False,False,0.99,False,0.93,False,0.98,False,0.93,0,True,True,False,2021
POA5151,5151,1115.6836286,2603,10,100,338,10,100,1115.6836286,1115.6836286,0.0,1105.6527747,2430,10,93,332,10,98,1105.6527747,1105.6527747,0.0,1111.195242,2539,10,97,333,10,99,1111.195242,1111.195242,0.0,1119.3138141,2433,10,93,322,10,95,1119.3138141,1119.3138141,0.0,405,SA,False,False,False,1.0,False,0.93,False,0.97,False,0.93,0,True,True,False,2021
POA5152,5152,1111.3155362,2589,10,99,337,10,100,1070.9654362,1144.1773972,0.0,1123.4253004,2508,10,96,337,10,100,1090.5505232,1165.3363297,0.0,1109.8357035,2532,10,97,332,10,98,1057.7605536,1156.2289292,0.0,1140.5151815,2498,10,96,337,10,100,1104.8058437,1166.8735453,0.0,6389,SA,False,False,False,0.99,False,0.96,False,0.97,False,0.96,0,True,True,False,2021
POA5153,5153,1076.944291,2350,9,90,316,10,94,1034.8325186,1137.7767266,0.0,1058.8126013,2161,9,83,307,10,91,1002.5926661,1127.6938739,0.0,1090.9975363,2437,10,93,323,10,96,1025.8227132,1158.7644695,0.0,1059.1199348,2126,9,81,299,9,88,989.27802165,1131.0782411,0.0,6732,SA,False,False,False,0.9,False,0.83,False,0.93,False,0.81,0,True,True,False,2021
POA5154,5154,1103.0985737,2547,10,98,332,10,98,1067.878456,1135.8277309,0.0,1115.7768046,2477,10,95,336,10,100,1075.9732475,1179.503386,0.0,1123.6014225,2570,10,98,338,10,100,1085.1093698,1187.7769237,0.0,1133.012059,2476,10,95,334,10,99,1095.2862872,1176.1268431,0.0,3471,SA,False,False,False,0.98,False,0.95,False,0.98,False,0.95,0,True,True,False,2021
POA5155,5155,1082.2474679,2404,10,92,319,10,95,1057.9143452,1131.8515918,0.0,1058.4516646,2159,9,83,306,10,91,1014.4877221,1129.2839269,0.0,1067.164003,2244,9,86,303,9,90,1019.313849,1140.4676376,0.0,1092.1624985,2309,9,88,314,10,93,1059.3303312,1130.1880796,0.0,3994,SA,False,False,False,0.92,False,0.83,False,0.86,False,0.88,0,True,True,False,2021
POA5156,5156,1097.4758069,2512,10,96,329,10,98,1065.0940348,1113.3893339,0.0,1081.4902081,2301,9,88,320,10,95,1060.2826288,1096.0045569,0.0,1097.4540728,2473,10,95,328,10,97,1085.2561718,1127.340997,0.0,1094.112144,2322,9,89,315,10,93,1056.7603897,1110.0488165,0.0,1005,SA,False,False,False,0.96,False,0.88,False,0.95,False,0.89,0,True,True,False,2021
POA5157,5157,1074.7198492,2327,9,89,314,10,93,1030.6035763,1105.7327679,0.0,1044.3647773,2049,8,79,291,9,86,994.48590907,1094.2097048,0.0,1092.4116686,2449,10,94,324,10,96,1068.2518211,1123.9406589,0.0,1025.7029886,1899,8,73,268,8,79,974.77460811,1109.1086408,0.0,3015,SA,False,False,False,0.89,False,0.79,False,0.94,False,0.73,0,True,True,False,2021
POA5158,5158,1054.9307543,2075,8,80,279,9,83,992.381392,1125.6940259,0.0003587515,1015.6494273,1792,7,69,262,8,78,961.71782633,1098.8708782,0.0003587515,1050.7989143,2060,8,79,285,9,85,950.38130314,1143.1796453,0.0003587515,999.14853784,1641,7,63,228,7,68,923.23569061,1076.5671796,0.0003587515,25087,SA,False,False,False,0.8,False,0.69,False,0.79,False,0.63,0,True,True,False,2021
POA5159,5159,1055.2145655,2080,8,80,281,9,83,897.79267851,1124.4337288,0.0035082503,1018.0827052,1814,7,70,265,8,79,892.53011892,1110.2016608,0.0035082503,1050.2386084,2052,8,79,284,9,84,860.58857418,1161.4993939,0.0035082503,1010.0146352,1753,7,67,247,8,73,916.38456149,1101.3001753,0.0035082503,33635,SA,False,False,False,0.8,False,0.7,False,0.79,False,0.67,0,True,True,False,2021
POA5160,5160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.40615227,225,1,9,45,2,14,882.40615227,1050.1121574,0.0,23,SA,False,False,True,,True,,True,,False,0.09,3,True,False,True,2021
POA5161,5161,990.13905423,1123,5,43,163,5,49,903.418281,1043.3082359,0.0006805367,943.69598937,829,4,32,131,4,39,873.05966071,984.13138051,0.0006805367,982.96497628,987,4,38,162,5,48,909.25169953,1036.649149,0.0006805367,930.79998336,793,4,31,124,4,37,887.2542012,976.91690312,0.0006805367,10286,SA,False,False,False,0.43,False,0.32,False,0.38,False,0.31,0,True,True,False,2021
POA5162,5162,965.55254459,758,3,29,113,4,34,779.78882905,1109.6092782,0.000169837,922.87941287,550,3,21,88,3,26,786.31385729,1060.4628966,0.000169837,968.52480698,731,3,28,124,4,37,774.90545498,1119.9919698,0.000169837,906.31764103,484,2,19,74,3,22,803.69330724,1017.3878663,0.000169837,35328,SA,False,False,False,0.29,False,0.21,False,0.28,False,0.19,0,True,True,False,2021
POA5163,5163,906.08628164,250,1,10,39,2,12,665.61033799,1103.3932895,0.0,875.91951177,171,1,7,30,1,9,704.75390568,1082.0635552,0.0,938.56571839,362,2,14,56,2,17,728.24140425,1130.9828112,0.0,872.74153619,160,1,7,27,1,8,741.10205142,1070.2511024,0.0,14922,SA,False,False,False,0.1,False,0.07,False,0.14,False,0.07,0,True,True,False,2021
POA5164,5164,803.2394254,52,1,2,7,1,3,633.52407302,931.45203656,0.0,803.30053181,31,1,2,6,1,2,699.03452741,875.46415127,0.0,825.26445655,46,1,2,7,1,3,711.11329383,970.11747592,0.0,834.33040235,37,1,2,10,1,3,791.23278933,875.82804322,0.0,5239,SA,False,False,False,0.02,False,0.02,False,0.02,False,0.02,0,True,True,False,2021
POA5165,5165,930.87291052,390,2,15,60,2,18,852.47973956,1009.4065896,0.0,910.31113252,413,2,16,69,3,21,860.20167926,984.75168679,0.0,909.70634515,172,1,7,27,1,8,836.91274422,964.16603703,0.0,928.25715527,758,3,29,118,4,35,870.33277223,1001.0787562,0.0,5962,SA,False,False,False,0.15,False,0.16,False,0.07,False,0.29,0,True,True,False,2021
POA5166,5166,908.35971926,266,2,11,43,2,13,879.88246388,946.1739621,0.0,873.99792519,161,1,7,28,1,9,844.27914673,913.79715162,0.0,912.19472079,187,1,8,33,1,10,890.09919352,928.08568036,0.0,870.64606362,154,1,6,26,1,8,850.46611835,907.74830374,0.0,1844,SA,False,False,False,0.11,False,0.07,False,0.08,False,0.06,0,True,True,False,2021
POA5167,5167,1006.784052,1391,6,53,199,6,59,926.3715648,1121.0043788,0.0,970.5554012,1205,5,46,176,6,52,898.50485852,1068.9748929,0.0,993.67164576,1178,5,45,186,6,55,925.18414615,1095.4786889,0.0,960.9582276,1198,5,46,177,6,53,870.33277223,1059.7063287,0.0,6303,SA,False,False,False,0.53,False,0.46,False,0.45,False,0.46,0,True,True,False,2021
POA5168,5168,943.908336,513,2,20,78,3,24,809.84833249,1073.5652927,0.001039501,912.69210243,439,2,17,74,3,22,825.14913912,1056.1329567,0.001039501,945.15296808,433,2,17,66,2,20,800.13073805,1105.8534101,0.001039501,912.13960712,550,3,21,86,3,26,821.82616517,1038.9907543,0.001039501,5772,SA,False,False,False,0.2,False,0.17,False,0.17,False,0.21,0,True,True,False,2021
POA5169,5169,999.65536873,1273,5,49,184,6,55,859.85233749,1123.3642976,0.0,959.22030497,1045,4,40,158,5,47,859.00038646,1066.5176324,0.0,999.15269152,1268,5,49,201,6,60,877.83394523,1126.0956898,0.0,947.40257722,1006,4,39,151,5,45,845.99098611,1025.6304666,0.0,20086,SA,False,False,False,0.49,False,0.4,False,0.49,False,0.39,0,True,True,False,2021
POA5170,5170,989.28787415,1104,5,43,159,5,47,987.76850439,990.69111374,0.0,953.80998479,956,4,37,151,5,45,940.26800568,966.31690817,0.0,983.76163766,1001,4,39,163,5,49,970.92919754,995.61325434,0.0,954.27299947,1109,5,43,163,5,48,932.6769345,974.21840979,0.0,1213,SA,False,False,False,0.43,False,0.37,False,0.39,False,0.43,0,True,True,False,2021
POA5171,5171,1039.0649722,1855,8,71,254,8,75,996.17342424,1088.9733856,0.0,1006.5289832,1694,7,65,247,8,73,957.47438543,1101.8664807,0.0,1045.2399316,1983,8,76,276,9,82,957.08496872,1122.8031463,0.0,993.16866808,1572,6,60,216,7,64,963.58548745,1059.9681676,0.0,6265,SA,False,False,False,0.71,False,0.65,False,0.76,False,0.6,0,True,True,False,2021
POA5172,5172,1056.2043456,2092,8,80,282,9,84,1030.6035763,1096.111512,0.0,1027.3879842,1912,8,73,278,9,83,993.54277708,1092.385624,0.0,1067.2647945,2248,9,86,304,9,90,1011.5833056,1136.15494,0.0,1026.0985614,1901,8,73,269,8,80,963.51062757,1096.6332919,0.0,4189,SA,False,False,False,0.8,False,0.73,False,0.86,False,0.73,0,True,True,False,2021
POA5173,5173,967.39719228,789,4,31,121,4,36,893.69754674,1033.2002467,0.0,928.15559421,612,3,24,98,3,29,854.33873279,1015.6612393,0.0,981.69479306,960,4,37,155,5,46,905.20028677,1059.0359086,0.0,930.14955055,783,3,30,122,4,36,823.29797098,1072.605158,0.0,13213,SA,False,False,False,0.31,False,0.24,False,0.37,False,0.3,0,True,True,False,2021
POA5174,5174,989.9056161,1118,5,43,162,5,48,952.99469207,1078.7747039,0.0,948.22604009,883,4,34,143,5,43,908.72093557,1050.1087518,0.0,1024.9138948,1694,7,65,246,8,73,973.83008934,1129.7009881,0.0,942.14268467,933,4,36,138,5,41,905.67237839,1021.1794808,0.0,3004,SA,False,False,False,0.43,False,0.34,False,0.65,False,0.36,0,True,True,False,2021
POA5201,5201,1060.518754,2155,9,83,294,9,87,997.11407089,1089.3127725,0.0,1014.4764415,1776,7,68,258,8,77,972.80468926,1044.6249743,0.0,1080.2677579,2351,9,90,312,10,93,1018.6228684,1120.9212572,0.0,987.48534979,1517,6,58,209,7,62,954.59057267,1035.2421614,0.0,2305,SA,False,False,False,0.83,False,0.68,False,0.9,False,0.58,0,True,True,False,2021
POA5202,5202,1004.5197541,1343,6,52,191,6,57,974.02677907,1044.0479086,0.0,959.09989798,1040,4,40,155,5,46,908.38322319,1006.3909236,0.0,1040.4455061,1911,8,73,265,8,79,1020.5679296,1058.7108242,0.0,925.65054969,720,3,28,112,4,33,841.49394738,1011.2090269,0.0,938,SA,False,False,False,0.52,False,0.4,False,0.73,False,0.28,0,True,True,False,2021
POA5203,5203,964.56551772,742,3,29,107,4,32,923.46658101,1020.1046521,0.0,935.6738238,721,3,28,114,4,34,883.75091113,1001.4709785,0.0,984.64800702,1021,4,39,164,5,49,933.94652905,1052.239993,0.0,931.4295893,800,4,31,126,4,38,895.01400126,1016.0992705,0.0,1320,SA,False,False,False,0.29,False,0.28,False,0.39,False,0.31,0,True,True,False,2021
POA5204,5204,973.61192871,870,4,34,128,4,38,916.38749329,1024.9036318,0.0,937.17195068,734,3,28,116,4,35,876.50819863,983.67857317,0.0,976.83421697,873,4,34,143,5,43,946.50087365,1040.2221999,0.0,939.473378,905,4,35,136,5,41,865.02892164,967.33117341,0.0,3373,SA,False,False,False,0.34,False,0.28,False,0.34,False,0.35,0,True,True,False,2021
POA5210,5210,1019.3815668,1574,6,60,217,7,65,1005.6867724,1040.7197427,0.0,972.05075458,1227,5,47,181,6,54,948.55164572,994.48590907,0.0,1058.8613379,2167,9,83,294,9,87,1033.8430644,1086.3493164,0.0,953.63180455,1101,5,42,161,5,48,946.00291781,974.77460811,0.0,1877,SA,False,False,False,0.6,False,0.47,False,0.83,False,0.42,0,True,True,False,2021
POA5211,5211,964.7119726,744,3,29,108,4,32,837.0306694,1067.5521481,0.0,929.47765744,630,3,25,101,3,30,844.01285546,1027.6499283,0.0,972.73221256,799,4,31,136,5,41,813.29958776,1117.3251876,0.0,929.04495862,767,3,30,119,4,36,796.28906781,1031.4898384,0.0,16845,SA,False,False,False,0.29,False,0.25,False,0.31,False,0.3,0,True,True,False,2021
