poa_code,postcode,census_population,census_age_20_24,census_age_25_34,census_age_35_44,census_median_age,census_median_household_income_weekly,census_avg_household_size,census_couple_no_children_families,census_couple_with_children_families,census_single_parent_families,census_other_families,census_total_families,census_households_all,census_households_weekly_income_3000_3499,census_households_weekly_income_3500_3999,census_households_weekly_income_4000_plus,census_population_15plus_g43,census_unemployment_rate_published_pct,census_labour_force_participation_rate_published_pct,census_bachelor_degree_count,census_employed_persons,census_unemployed_persons,census_labour_force,census_not_in_labour_force,census_labour_status_not_stated,census_population_15plus,census_family_households,census_lone_person_households,census_group_households,census_total_households,census_source_year,census_couple_families,census_age_20_44_count,census_households_weekly_income_3000_plus_count,census_employment_to_population_ratio,census_unemployment_rate,census_labour_force_participation_rate,census_couple_no_children_family_share,census_couple_with_children_family_share,census_couple_family_share,census_single_parent_family_share,census_family_household_share,census_lone_person_household_share,census_group_household_share,census_age_20_44_share,census_households_weekly_income_3000_plus_share,census_bachelor_degree_share,census_unemployment_rate_derived_pct,census_labour_force_participation_rate_derived_pct,census_small_population,census_small_labour_force,census_small_families,census_small_households,census_nonpositive_household_income,census_zero_population,census_any_feature_missing,census_ratio_quality_issue
POA5222,5222,678.0,16.0,46.0,66.0,56.0,1004.0,2.0,126.0,41.0,16.0,5.0,188.0,295.0,9.0,3.0,13.0,603.0,4.5,55.2,89.0,315.0,18.0,336.0,228.0,41.0,603.0,194.0,104.0,0.0,295.0,2021,167.0,128.0,25.0,0.5223880597014925,0.05357142857142857,0.5572139303482587,0.6702127659574468,0.21808510638297873,0.8882978723404256,0.0851063829787234,0.6576271186440678,0.3525423728813559,0.0,0.1887905604719764,0.0847457627118644,0.14759535655058043,5.357142857142857,55.72139303482587,False,False,False,False,False,False,False,False
POA5223,5223,3734.0,139.0,395.0,388.0,48.0,1209.0,2.2,506.0,326.0,87.0,15.0,931.0,1430.0,56.0,27.0,68.0,3084.0,3.1,59.6,378.0,1783.0,58.0,1836.0,952.0,302.0,3084.0,917.0,472.0,40.0,1430.0,2021,832.0,922.0,151.0,0.5781452658884566,0.03159041394335512,0.5953307392996109,0.5435016111707841,0.3501611170784103,0.8936627282491945,0.09344790547798067,0.6412587412587413,0.3300699300699301,0.027972027972027972,0.24692019282271024,0.1055944055944056,0.122568093385214,3.159041394335512,59.53307392996109,False,False,False,False,False,False,False,False
POA5231,5231,1284.0,72.0,119.0,123.0,46.0,1912.0,2.6,172.0,174.0,31.0,0.0,380.0,465.0,40.0,22.0,56.0,1074.0,4.1,66.3,114.0,679.0,26.0,706.0,291.0,74.0,1074.0,380.0,79.0,4.0,465.0,2021,346.0,314.0,118.0,0.6322160148975792,0.036827195467422094,0.6573556797020484,0.45263157894736844,0.45789473684210524,0.9105263157894737,0.08157894736842106,0.8172043010752689,0.16989247311827957,0.008602150537634409,0.24454828660436137,0.2537634408602151,0.10614525139664804,3.6827195467422094,65.73556797020484,False,False,False,False,False,False,False,False
POA5232,5232,425.0,28.0,29.0,24.0,52.0,1875.0,2.8,75.0,55.0,7.0,0.0,136.0,143.0,16.0,7.0,24.0,372.0,4.0,67.0,63.0,240.0,12.0,251.0,117.0,5.0,372.0,132.0,15.0,0.0,143.0,2021,130.0,81.0,47.0,0.6451612903225806,0.04780876494023904,0.6747311827956989,0.5514705882352942,0.40441176470588236,0.9558823529411765,0.051470588235294115,0.9230769230769231,0.1048951048951049,0.0,0.19058823529411764,0.32867132867132864,0.1693548387096774,4.780876494023905,67.47311827956989,False,False,False,False,False,False,False,False
POA5233,5233,1513.0,90.0,143.0,150.0,48.0,1787.0,2.6,185.0,201.0,45.0,0.0,426.0,532.0,49.0,16.0,52.0,1283.0,3.3,62.7,160.0,780.0,28.0,806.0,400.0,78.0,1283.0,418.0,106.0,10.0,532.0,2021,386.0,383.0,117.0,0.607950116913484,0.034739454094292806,0.6282151208106002,0.43427230046948356,0.47183098591549294,0.9061032863849765,0.1056338028169014,0.7857142857142857,0.19924812030075187,0.018796992481203006,0.25313945803040316,0.2199248120300752,0.12470771628994544,3.4739454094292808,62.821512081060014,False,False,False,False,False,False,False,False
POA5234,5234,1376.0,95.0,134.0,144.0,43.0,1754.0,2.7,158.0,177.0,41.0,4.0,379.0,477.0,33.0,18.0,41.0,1109.0,3.6,65.7,145.0,702.0,22.0,728.0,317.0,62.0,1109.0,375.0,92.0,7.0,477.0,2021,335.0,373.0,92.0,0.6330027051397655,0.03021978021978022,0.6564472497745717,0.41688654353562005,0.46701846965699206,0.8839050131926122,0.10817941952506596,0.7861635220125787,0.1928721174004193,0.014675052410901468,0.2710755813953488,0.1928721174004193,0.13074842200180342,3.021978021978022,65.64472497745717,False,False,False,False,False,False,False,False
POA5235,5235,2640.0,116.0,210.0,285.0,48.0,1365.0,2.4,361.0,281.0,89.0,3.0,727.0,1029.0,57.0,26.0,59.0,2204.0,3.6,59.6,259.0,1266.0,49.0,1316.0,725.0,170.0,2204.0,725.0,284.0,26.0,1029.0,2021,642.0,611.0,142.0,0.574410163339383,0.03723404255319149,0.5970961887477314,0.4965612104539202,0.38651994497936726,0.8830811554332875,0.12242090784044017,0.7045675413022352,0.2759961127308066,0.025267249757045675,0.23143939393939394,0.1379980563654033,0.11751361161524501,3.723404255319149,59.70961887477314,False,False,False,False,False,False,False,False
POA5236,5236,342.0,16.0,46.0,31.0,45.0,1192.0,2.4,41.0,43.0,12.0,0.0,93.0,138.0,4.0,0.0,3.0,280.0,2.3,63.0,30.0,170.0,3.0,178.0,80.0,19.0,280.0,93.0,43.0,6.0,138.0,2021,84.0,93.0,7.0,0.6071428571428571,0.016853932584269662,0.6357142857142857,0.44086021505376344,0.46236559139784944,0.9032258064516129,0.12903225806451613,0.6739130434782609,0.3115942028985507,0.043478260869565216,0.2719298245614035,0.050724637681159424,0.10714285714285714,1.6853932584269662,63.57142857142857,False,False,False,False,False,False,False,False
POA5237,5237,358.0,17.0,34.0,34.0,50.0,1192.0,2.3,49.0,32.0,21.0,4.0,108.0,149.0,5.0,9.0,6.0,309.0,4.9,59.2,20.0,172.0,11.0,187.0,111.0,12.0,309.0,105.0,43.0,4.0,149.0,2021,81.0,85.0,20.0,0.5566343042071198,0.058823529411764705,0.6051779935275081,0.4537037037037037,0.2962962962962963,0.75,0.19444444444444445,0.7046979865771812,0.28859060402684567,0.026845637583892617,0.23743016759776536,0.1342281879194631,0.06472491909385113,5.88235294117647,60.517799352750814,False,False,False,False,False,False,False,False
POA5238,5238,4422.0,146.0,296.0,325.0,57.0,838.0,2.0,711.0,295.0,180.0,16.0,1203.0,1933.0,34.0,15.0,42.0,3868.0,6.6,42.8,207.0,1546.0,109.0,1658.0,1929.0,284.0,3868.0,1185.0,710.0,40.0,1933.0,2021,1006.0,767.0,91.0,0.3996897621509824,0.06574185765983112,0.4286452947259566,0.5910224438902744,0.24522028262676643,0.8362427265170407,0.14962593516209477,0.6130367304707708,0.36730470770822554,0.020693222969477496,0.17345092718227045,0.0470770822555613,0.05351602895553258,6.574185765983112,42.864529472595656,False,False,False,False,False,False,False,False
POA5240,5240,534.0,30.0,54.0,77.0,43.0,1968.0,2.8,62.0,73.0,11.0,3.0,153.0,184.0,12.0,7.0,30.0,445.0,1.3,68.5,77.0,302.0,6.0,305.0,115.0,25.0,445.0,145.0,31.0,4.0,184.0,2021,135.0,161.0,49.0,0.6786516853932584,0.019672131147540985,0.6853932584269663,0.40522875816993464,0.477124183006536,0.8823529411764706,0.0718954248366013,0.7880434782608695,0.16847826086956522,0.021739130434782608,0.301498127340824,0.266304347826087,0.17303370786516853,1.9672131147540985,68.53932584269663,False,False,False,False,False,False,False,False
POA5241,5241,2534.0,100.0,291.0,299.0,43.0,1529.0,2.5,308.0,295.0,102.0,5.0,704.0,959.0,72.0,21.0,52.0,2061.0,3.9,62.1,249.0,1232.0,48.0,1284.0,668.0,118.0,2061.0,690.0,256.0,13.0,959.0,2021,603.0,690.0,145.0,0.5977680737506065,0.037383177570093455,0.6229985443959243,0.4375,0.4190340909090909,0.8565340909090909,0.14488636363636365,0.7194994786235662,0.2669447340980188,0.013555787278415016,0.27229676400947117,0.15119916579770595,0.12081513828238719,3.7383177570093453,62.29985443959243,False,False,False,False,False,False,False,False
POA5242,5242,1756.0,82.0,160.0,209.0,44.0,1851.0,2.7,194.0,237.0,63.0,4.0,497.0,622.0,43.0,28.0,77.0,1436.0,2.6,62.6,248.0,874.0,21.0,896.0,456.0,84.0,1436.0,489.0,123.0,12.0,622.0,2021,431.0,451.0,148.0,0.6086350974930362,0.0234375,0.6239554317548747,0.3903420523138833,0.4768611670020121,0.8672032193158954,0.1267605633802817,0.7861736334405145,0.1977491961414791,0.01929260450160772,0.25683371298405466,0.2379421221864952,0.17270194986072424,2.34375,62.39554317548747,False,False,False,False,False,False,False,False
POA5243,5243,865.0,43.0,77.0,91.0,48.0,2024.0,2.5,122.0,98.0,29.0,0.0,251.0,319.0,23.0,10.0,60.0,723.0,3.3,63.9,150.0,446.0,14.0,458.0,221.0,40.0,723.0,248.0,68.0,0.0,319.0,2021,220.0,211.0,93.0,0.6168741355463347,0.03056768558951965,0.6334716459197787,0.4860557768924303,0.3904382470119522,0.8764940239043825,0.11553784860557768,0.7774294670846394,0.21316614420062696,0.0,0.24393063583815028,0.29153605015673983,0.2074688796680498,3.056768558951965,63.347164591977865,False,False,False,False,False,False,False,False
POA5244,5244,4451.0,259.0,421.0,492.0,45.0,1714.0,2.6,546.0,551.0,137.0,6.0,1240.0,1589.0,97.0,62.0,160.0,3723.0,2.7,63.0,530.0,2286.0,64.0,2344.0,1187.0,187.0,3723.0,1208.0,362.0,18.0,1589.0,2021,1097.0,1172.0,319.0,0.6140209508460919,0.027303754266211604,0.6295997851195273,0.4403225806451613,0.4443548387096774,0.8846774193548387,0.11048387096774194,0.7602265575833858,0.2278162366268093,0.011327879169288861,0.26331161536733316,0.20075519194461927,0.142358313188289,2.7303754266211606,62.95997851195273,False,False,False,False,False,False,False,False
POA5245,5245,3252.0,146.0,195.0,350.0,51.0,1788.0,2.5,404.0,389.0,93.0,0.0,888.0,1171.0,81.0,53.0,161.0,2755.0,3.3,56.8,493.0,1511.0,51.0,1566.0,1066.0,126.0,2755.0,875.0,277.0,22.0,1171.0,2021,793.0,691.0,295.0,0.5484573502722323,0.032567049808429116,0.5684210526315789,0.45495495495495497,0.4380630630630631,0.8930180180180181,0.10472972972972973,0.7472245943637916,0.23654995730145176,0.018787361229718188,0.21248462484624847,0.2519214346712212,0.17894736842105263,3.256704980842912,56.84210526315789,False,False,False,False,False,False,False,False
POA5250,5250,3767.0,201.0,343.0,467.0,41.0,2127.0,2.8,421.0,519.0,157.0,5.0,1109.0,1313.0,96.0,76.0,152.0,2980.0,3.2,68.6,512.0,1981.0,64.0,2044.0,861.0,76.0,2980.0,1086.0,213.0,11.0,1313.0,2021,940.0,1011.0,324.0,0.6647651006711409,0.03131115459882583,0.6859060402684564,0.37962128043282234,0.46798917944093776,0.8476104598737602,0.14156898106402163,0.8271134805788272,0.16222391469916222,0.008377760853008377,0.2683833289089461,0.24676313785224677,0.17181208053691274,3.131115459882583,68.59060402684564,False,False,False,False,False,False,False,False
POA5251,5251,19184.0,1234.0,2793.0,2556.0,37.0,1634.0,2.5,2098.0,2277.0,942.0,61.0,5379.0,7329.0,452.0,279.0,527.0,15402.0,3.6,65.4,2364.0,9700.0,366.0,10070.0,4775.0,560.0,15402.0,5303.0,1820.0,202.0,7329.0,2021,4375.0,6583.0,1258.0,0.6297883391767303,0.03634558093346574,0.6538111933515128,0.39003532255066,0.4233128834355828,0.8133482059862428,0.17512548800892358,0.72356392413699,0.24832855778414517,0.02756174102878974,0.34315054211843204,0.17164688224860145,0.1534865601869887,3.6345580933465738,65.38111933515128,False,False,False,False,False,False,False,False
POA5252,5252,6783.0,383.0,915.0,916.0,37.0,1768.0,2.6,707.0,910.0,296.0,18.0,1927.0,2473.0,169.0,90.0,142.0,5312.0,3.9,71.0,772.0,3628.0,149.0,3776.0,1314.0,230.0,5312.0,1908.0,520.0,42.0,2473.0,2021,1617.0,2214.0,401.0,0.6829819277108434,0.03945974576271186,0.7108433734939759,0.3668915412558381,0.4722366372599896,0.8391281785158277,0.15360664244940322,0.7715325515568136,0.21027092600080874,0.016983420946219168,0.3264042459088899,0.16215123331985443,0.14533132530120482,3.9459745762711864,71.08433734939759,False,False,False,False,False,False,False,False
POA5253,5253,19261.0,1113.0,2390.0,2138.0,43.0,1083.0,2.3,2210.0,1703.0,995.0,78.0,4993.0,7551.0,203.0,103.0,232.0,16027.0,6.7,50.5,930.0,7549.0,543.0,8089.0,6993.0,941.0,16027.0,4880.0,2450.0,227.0,7551.0,2021,3913.0,5641.0,538.0,0.4710176577026268,0.06712819878847819,0.5047108005241155,0.44261966753454834,0.3410775085119167,0.783697176046465,0.19927899058682155,0.6462720169513971,0.3244603363792875,0.03006224341146868,0.2928716058356264,0.07124884121308436,0.058027079303675046,6.712819878847818,50.47108005241155,False,False,False,False,False,False,False,False
POA5254,5254,2502.0,112.0,268.0,275.0,44.0,1369.0,2.5,317.0,283.0,98.0,8.0,713.0,925.0,38.0,13.0,46.0,2063.0,4.6,62.7,168.0,1236.0,58.0,1292.0,644.0,123.0,2063.0,694.0,217.0,17.0,925.0,2021,600.0,655.0,97.0,0.5991274842462433,0.04489164086687306,0.6262724188075618,0.44460028050490885,0.39691444600280507,0.8415147265077139,0.13744740532959326,0.7502702702702703,0.23459459459459459,0.018378378378378378,0.26179056754596325,0.10486486486486486,0.0814348036839554,4.489164086687306,62.62724188075618,False,False,False,False,False,False,False,False
POA5255,5255,10143.0,498.0,940.0,1023.0,47.0,1364.0,2.5,1360.0,1108.0,423.0,27.0,2909.0,3865.0,166.0,92.0,235.0,8408.0,3.6,57.3,876.0,4644.0,172.0,4822.0,3164.0,426.0,8408.0,2848.0,947.0,64.0,3865.0,2021,2468.0,2461.0,493.0,0.5523311132254995,0.03566984653670676,0.5735014272121789,0.46751460983155724,0.38088690271570985,0.8484015125472671,0.14541079408731522,0.736869340232859,0.24501940491591204,0.016558861578266495,0.24263038548752835,0.12755498059508408,0.10418648905803997,3.566984653670676,57.35014272121789,False,False,False,False,False,False,False,False
POA5256,5256,1547.0,41.0,128.0,108.0,56.0,874.0,2.0,239.0,120.0,54.0,5.0,410.0,683.0,9.0,7.0,17.0,1379.0,4.9,44.7,98.0,587.0,29.0,616.0,657.0,108.0,1379.0,406.0,250.0,22.0,683.0,2021,359.0,277.0,33.0,0.425670775924583,0.04707792207792208,0.4467005076142132,0.5829268292682926,0.2926829268292683,0.875609756097561,0.13170731707317074,0.5944363103953147,0.36603221083455345,0.032210834553440704,0.1790562378797673,0.048316251830161056,0.07106598984771574,4.707792207792208,44.67005076142132,False,False,False,False,False,False,False,False
POA5259,5259,1111.0,39.0,143.0,88.0,49.0,1255.0,2.3,187.0,97.0,36.0,7.0,327.0,439.0,11.0,7.0,15.0,915.0,4.7,55.9,63.0,490.0,21.0,516.0,347.0,56.0,915.0,314.0,110.0,13.0,439.0,2021,284.0,270.0,33.0,0.5355191256830601,0.040697674418604654,0.5639344262295082,0.5718654434250765,0.2966360856269113,0.8685015290519877,0.11009174311926606,0.715261958997722,0.2505694760820046,0.029612756264236904,0.24302430243024303,0.07517084282460136,0.06885245901639345,4.069767441860465,56.393442622950815,False,False,False,False,False,False,False,False
POA5260,5260,1797.0,105.0,168.0,163.0,49.0,912.0,2.2,216.0,127.0,100.0,9.0,449.0,726.0,18.0,5.0,13.0,1537.0,7.9,45.2,46.0,638.0,58.0,699.0,658.0,183.0,1537.0,440.0,260.0,24.0,726.0,2021,343.0,436.0,36.0,0.41509433962264153,0.08297567954220315,0.4547820429407938,0.48106904231625836,0.2828507795100223,0.7639198218262806,0.22271714922049,0.6060606060606061,0.3581267217630854,0.03305785123966942,0.2426265998887034,0.049586776859504134,0.02992843201040989,8.297567954220316,45.478204294079376,False,False,False,False,False,False,False,False
POA5261,5261,335.0,19.0,34.0,35.0,45.0,1163.0,2.4,48.0,41.0,9.0,0.0,94.0,126.0,3.0,0.0,8.0,274.0,3.6,70.9,27.0,190.0,9.0,193.0,60.0,23.0,274.0,94.0,38.0,0.0,126.0,2021,89.0,88.0,11.0,0.6934306569343066,0.046632124352331605,0.7043795620437956,0.5106382978723404,0.43617021276595747,0.9468085106382979,0.09574468085106383,0.746031746031746,0.30158730158730157,0.0,0.2626865671641791,0.0873015873015873,0.09854014598540146,4.66321243523316,70.43795620437956,False,False,False,False,False,False,False,False
POA5262,5262,476.0,21.0,46.0,58.0,44.0,1458.0,2.4,59.0,57.0,11.0,0.0,125.0,173.0,12.0,9.0,11.0,372.0,2.0,67.9,34.0,250.0,3.0,252.0,87.0,34.0,372.0,125.0,42.0,10.0,173.0,2021,116.0,125.0,32.0,0.6720430107526881,0.011904761904761904,0.6774193548387096,0.472,0.456,0.928,0.088,0.7225433526011561,0.24277456647398843,0.057803468208092484,0.26260504201680673,0.18497109826589594,0.0913978494623656,1.1904761904761905,67.74193548387096,False,False,False,False,False,False,False,False
POA5263,5263,135.0,3.0,7.0,5.0,53.0,1708.0,2.1,30.0,11.0,3.0,0.0,43.0,56.0,3.0,0.0,7.0,115.0,0.0,79.1,24.0,91.0,0.0,91.0,20.0,4.0,115.0,45.0,15.0,0.0,56.0,2021,41.0,15.0,10.0,0.7913043478260869,0.0,0.7913043478260869,0.6976744186046512,0.2558139534883721,0.9534883720930233,0.06976744186046512,0.8035714285714286,0.26785714285714285,0.0,0.1111111111111111,0.17857142857142858,0.20869565217391303,0.0,79.13043478260869,False,False,False,False,False,False,False,False
POA5264,5264,1287.0,36.0,142.0,125.0,54.0,1039.0,2.1,195.0,91.0,39.0,3.0,328.0,525.0,10.0,0.0,16.0,1105.0,2.7,50.8,71.0,543.0,13.0,562.0,423.0,119.0,1105.0,325.0,193.0,9.0,525.0,2021,286.0,303.0,26.0,0.49140271493212667,0.023131672597864767,0.5085972850678733,0.5945121951219512,0.2774390243902439,0.8719512195121951,0.11890243902439024,0.6190476190476191,0.3676190476190476,0.017142857142857144,0.23543123543123542,0.049523809523809526,0.06425339366515836,2.3131672597864767,50.85972850678733,False,False,False,False,False,False,False,False
POA5265,5265,428.0,14.0,45.0,54.0,48.0,1088.0,2.1,50.0,42.0,12.0,6.0,108.0,177.0,10.0,0.0,7.0,363.0,3.4,56.6,36.0,200.0,7.0,209.0,126.0,28.0,363.0,106.0,65.0,8.0,177.0,2021,92.0,113.0,17.0,0.5509641873278237,0.03349282296650718,0.5757575757575758,0.46296296296296297,0.3888888888888889,0.8518518518518519,0.1111111111111111,0.5988700564971752,0.3672316384180791,0.04519774011299435,0.26401869158878505,0.096045197740113,0.09917355371900827,3.349282296650718,57.57575757575758,False,False,False,False,False,False,False,False
POA5266,5266,611.0,30.0,100.0,75.0,37.0,1461.0,2.3,77.0,61.0,12.0,0.0,153.0,236.0,15.0,4.0,15.0,488.0,0.9,69.3,45.0,333.0,4.0,338.0,101.0,51.0,488.0,146.0,79.0,10.0,236.0,2021,138.0,205.0,34.0,0.6823770491803278,0.011834319526627219,0.6926229508196722,0.5032679738562091,0.39869281045751637,0.9019607843137255,0.0784313725490196,0.6186440677966102,0.3347457627118644,0.0423728813559322,0.3355155482815057,0.1440677966101695,0.09221311475409837,1.183431952662722,69.26229508196722,False,False,False,False,False,False,False,False
POA5267,5267,2026.0,103.0,227.0,249.0,42.0,1412.0,2.4,255.0,210.0,49.0,6.0,519.0,760.0,25.0,14.0,32.0,1633.0,1.6,66.3,161.0,1070.0,18.0,1083.0,392.0,160.0,1633.0,518.0,218.0,22.0,760.0,2021,465.0,579.0,71.0,0.6552357624004899,0.01662049861495845,0.6631965707287202,0.4913294797687861,0.4046242774566474,0.8959537572254336,0.09441233140655106,0.6815789473684211,0.2868421052631579,0.02894736842105263,0.2857847976307996,0.09342105263157895,0.09859154929577464,1.662049861495845,66.31965707287202,False,False,False,False,False,False,False,False
POA5268,5268,3695.0,239.0,482.0,460.0,41.0,1483.0,2.4,438.0,381.0,111.0,17.0,947.0,1367.0,63.0,36.0,85.0,3059.0,2.0,66.4,250.0,1992.0,39.0,2029.0,827.0,203.0,3059.0,939.0,365.0,62.0,1367.0,2021,819.0,1181.0,184.0,0.651193200392285,0.019221291276490884,0.6632886564236679,0.4625131995776135,0.40232312565997885,0.8648363252375924,0.11721224920802534,0.6869056327724945,0.2670080468178493,0.04535479151426482,0.3196211096075778,0.1346013167520117,0.08172605426610004,1.9221291276490884,66.32886564236678,False,False,False,False,False,False,False,False
POA5269,5269,293.0,16.0,43.0,37.0,38.0,1449.0,2.7,19.0,33.0,12.0,0.0,71.0,95.0,7.0,4.0,6.0,236.0,4.1,62.7,16.0,140.0,7.0,149.0,57.0,31.0,236.0,71.0,20.0,3.0,95.0,2021,52.0,96.0,17.0,0.5932203389830508,0.04697986577181208,0.6313559322033898,0.2676056338028169,0.4647887323943662,0.7323943661971831,0.16901408450704225,0.7473684210526316,0.21052631578947367,0.031578947368421054,0.32764505119453924,0.17894736842105263,0.06779661016949153,4.697986577181208,63.13559322033898,False,False,False,False,False,False,False,False
POA5270,5270,624.0,27.0,69.0,55.0,47.0,1829.0,2.5,97.0,66.0,13.0,0.0,182.0,227.0,19.0,3.0,22.0,511.0,0.6,69.4,51.0,352.0,4.0,352.0,107.0,45.0,511.0,180.0,43.0,3.0,227.0,2021,163.0,151.0,44.0,0.6888454011741683,0.011363636363636364,0.6888454011741683,0.532967032967033,0.3626373626373626,0.8956043956043956,0.07142857142857142,0.7929515418502202,0.1894273127753304,0.013215859030837005,0.2419871794871795,0.19383259911894274,0.09980430528375733,1.1363636363636365,68.88454011741683,False,False,False,False,False,False,False,False
POA5271,5271,7663.0,387.0,958.0,1016.0,41.0,1425.0,2.4,953.0,797.0,218.0,19.0,1989.0,2902.0,121.0,69.0,160.0,6230.0,2.7,62.5,573.0,3789.0,105.0,3895.0,1858.0,475.0,6230.0,1959.0,834.0,110.0,2902.0,2021,1750.0,2361.0,350.0,0.6081861958266452,0.026957637997432605,0.6252006420545746,0.4791352438411262,0.4007038712921066,0.8798391151332328,0.10960281548516843,0.6750516884906961,0.28738800827015853,0.03790489317711923,0.30810387576667103,0.1206064782908339,0.09197431781701444,2.6957637997432604,62.52006420545746,False,False,False,False,False,False,False,False
POA5272,5272,908.0,37.0,97.0,106.0,44.0,1442.0,2.5,117.0,109.0,8.0,0.0,240.0,333.0,17.0,11.0,19.0,743.0,2.2,68.3,67.0,498.0,11.0,507.0,175.0,60.0,743.0,242.0,89.0,4.0,333.0,2021,226.0,240.0,47.0,0.6702557200538358,0.021696252465483234,0.6823687752355316,0.4875,0.45416666666666666,0.9416666666666667,0.03333333333333333,0.7267267267267268,0.2672672672672673,0.012012012012012012,0.2643171806167401,0.14114114114114115,0.0901749663526245,2.1696252465483234,68.23687752355316,False,False,False,False,False,False,False,False
POA5273,5273,112.0,6.0,13.0,18.0,41.0,1562.0,2.5,16.0,13.0,3.0,0.0,37.0,46.0,3.0,0.0,8.0,91.0,1.5,71.7,8.0,69.0,0.0,66.0,19.0,9.0,91.0,38.0,4.0,0.0,46.0,2021,29.0,37.0,11.0,0.7582417582417582,0.0,0.7252747252747253,0.43243243243243246,0.35135135135135137,0.7837837837837838,0.08108108108108109,0.8260869565217391,0.08695652173913043,0.0,0.33035714285714285,0.2391304347826087,0.08791208791208792,0.0,72.52747252747253,False,False,False,False,False,False,False,False
POA5275,5275,2380.0,109.0,202.0,221.0,53.0,1155.0,2.1,381.0,198.0,64.0,9.0,653.0,1009.0,41.0,13.0,56.0,2063.0,2.9,54.6,132.0,1092.0,29.0,1125.0,802.0,135.0,2063.0,652.0,340.0,28.0,1009.0,2021,579.0,532.0,110.0,0.5293262239457102,0.025777777777777778,0.5453223460979156,0.5834609494640123,0.30321592649310875,0.886676875957121,0.09800918836140889,0.6461843409316155,0.33696729435084244,0.027750247770069375,0.2235294117647059,0.10901883052527254,0.06398448860882211,2.577777777777778,54.532234609791566,False,False,False,False,False,False,False,False
POA5276,5276,1335.0,43.0,126.0,129.0,54.0,1227.0,2.1,235.0,110.0,31.0,5.0,378.0,559.0,22.0,8.0,26.0,1155.0,1.7,55.6,114.0,631.0,14.0,638.0,445.0,67.0,1155.0,376.0,168.0,11.0,559.0,2021,345.0,298.0,56.0,0.5463203463203463,0.0219435736677116,0.5523809523809524,0.6216931216931217,0.291005291005291,0.9126984126984127,0.082010582010582,0.6726296958855098,0.3005366726296959,0.01967799642218247,0.22322097378277153,0.1001788908765653,0.0987012987012987,2.19435736677116,55.23809523809524,False,False,False,False,False,False,False,False
